Time_Stamp,ID,Extended,Bus,LEN,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,driver_id,route_id,soc_estimation,driver_behavior,estimated_charging_time,maintenance_info,PACK_Q_REMAINING_NOMINAL,PACK_Q_DESIGN,PACK_Q_FULL,motor_status,system_failure,charging_status,LV_Battery_rq,brake_malfunction,error_sounds,vehicle_ready,SoC,power_bar,gear_selector_st,close_lcd,PACK_V_SUM_OF_CELLS,PACK_V_EXT_LOAD,PACK_V_EXT_CHG,Balancing_Allowed,Balancing_Limit,Flags_Balancing_Active,Balancing_Balance_Setting_CMU1,Balancing_Balance_Setting_CMU2,c50001_LOAD,c50002_Charge,c50003_Pre_Charge,FLAGS_FULLY_CHARGED_LATCHED,FLAGS_LOAD_ACTIVE,FLAGS_CHARGER_ACTIVE,FLAGS_PRECHARGE_ACTIVE,FLAGS_CHARGE_REG_ACTIVE,FLAGS_FULLY_CHARGED,Dyn_Lim_I_In,Dyn_Lim_I_Out,Dyn_Lim_i2t_Remain,SOH,STATUS,IO_STATE_INPUT,IO_STATE_OUTPUT,B_WU_CAN,B_WU_IGN,CONTACTORS_ACTIVATE_CHARGE,CONTACTORS_ACTIVATE_COMBINED,CONTACTORS_ACTIVATE_LOAD,CONTACTORS_ACTIVATION_ALLOWED,CONTACTORS_CHARGER_ACTIVATED,CONTACTORS_EMERGENCY_OFF,CONTACTORS_ENABLED,CONTACTORS_LOAD_ACTIVATED,CONTACTORS_COMBINED_ACTIVATED,CONTACTORS_CONTACTOR_RETRIES,Charge_Voltage,Charge_Current,Charger_Enable,vehicle_speed,range,Throtle_Pedal,Odometer,Torque_Request,ControlWord,Torque_Traction_Limit,SEQ_Command1,CS_Command1,Torque_Regen_Limit,Speed_Limit_Forward,Speed_Limit_Reverse,SEQ_Command2,CS_Command2,DC_Link_Imax_Discharge,DC_Link_Imax_Recharge,DC_Link_Voltage_Target,SEQ_CurrentLimits,CS_CurrentLimits,Encoder_pos,Torque_Measured,Speed_Measured,DC_Link_Current,SEQ_Torque,CS_Torque,Torque_Available_Forward,Torque_Available_Reverse,InverterStatus,Torque_Limit_Code,SEQ_Status,CS_Status,Temperature_Remaining,MotorTemperature,DC_Link_Voltage,SEQ_Temp,CS_Temp,Mode_Control,Pre_charge_Status,high_beam_st,low_beam_st,percenatge_on,kmh_sign_status,right_indicator,left_indicator_st,hazard_feedback,park_brake_st,charging_plug_feedback,brightness_st,brake_oil_st,ignition_on,KL15_ON,R_position_selected,D_position_selected,N_position_selected,seat_belt_st,door_switch,overload_st,DCDC_Status,FaultCode,FaultData,SEQ_Fault,CS_Fault,Debug_Id_act,Debug_Iq_act,Debug_Id_ref,Debug_Iq_ref,Debug_Ud,Debug_Uq,Debug_Mod_Index,Debug_Torque_Control,Debug_Temps_Junction_0,Debug_Temps_Junction_1,Debug_Temps_Junction_2,Debug_Temps_Junction_3,Debug_Temps_Junction_4,Debug_Temps_Junction_5,Debug_Temps_Motor_Measured,Debug_Temps_Motor_Estimate,Debug_Temps_Cap_Estimate_Fast,Debug_Temps_Track,Debug_Temps_Cap_Estimate_Slow,Debug_Temps_Heatsink,Debug_Temps_Delta_Tj,Debug_Temps_Normalised,Debug_Temps_Coolant,Debug_Temps_Winding,Debug_max_flux,Debug_Iv_lim,Debug_Iq_max,Debug_Ls,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,PACK_Q_REMAINING_HI_RES,HALL_V_HALL_V_LO,HALL_V_HALL_V_HI,PACK_I_HALL,CMU1_Cell_1,CMU1_Cell_2,CMU1_Cell_3,CMU1_Cell_4,CMU1_Cell_5,CMU1_Cell_6,CMU1_Cell_7,CMU1_Cell_8,CMU1_Cell_9,CMU1_Cell_10,CMU1_Cell_11,CMU1_Cell_12,CMU2_Cell_1,CMU2_Cell_2,CMU2_Cell_3,CMU2_Cell_4,CMU2_Cell_5,CMU2_Cell_6,CMU2_Cell_7,CMU2_Cell_8,CMU2_Cell_9,CMU2_Cell_10,CMU2_Cell_11,CMU2_Cell_12,CELL_T_MIN_ID_CMU,CELL_T_MIN_ID_CELL,CELL_T_MAX_ID_CMU,CELL_T_MAX_ID_CELL,CELL_V_MIN_ID_CMU,CELL_V_MIN_ID_CELL,CELL_V_MAX_ID_CMU,CELL_V_MAX_ID_CELL,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,CELL_T_MIN_VAL,CELL_T_MAX_VAL,CRITICAL_SEVERITY,NORMAL_SEVERITY,LOW_SEVERITY,ACTIVE_COUNT,Total_Number_Errors,current_load_kg
2025-03-06 14:35:12,0x191CFF71,True,can0,8,39.74715666666667,30.471127,814.2,40.3,20.76,-8,user1,t_0,Calculating,100,1 saat 54 dakika,['1000 km bakımı: Servise gidin.'],173.10000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,1,D_Posiiton,0,50.1,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,25.5,77,0,1127.0,-15.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4317.282577514648,-15.0,2186,-63,185,26,44.625,-44.625,Enabled,2,185,194,49,49,50.1875,185,65,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,124,124,72.875,-110.75,77.75,-107.5625,3.875,13.5625,0.6875,-15.0,46,46,46,45,45,45,50,0,46,46,38,40,6,255,0,0,0,0,0,0.0,53.1,51.6,1731,2808.7000000000003,5096.400000000001,78.5,3332.9,3340.0,3340.0,3339.3,3338.9,3346.6000000000004,3339.8,3340.8,3339.9,3332.4,0.1,55.1,3335.8,3340.3,3338.5,3338.6000000000004,3335.1000000000004,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0,2,0,2,1,10,1,6,3332.4,3346.6000000000004,3338.5,10,10,0,0,0,0,0,1276
2025-03-06 14:35:13,0x191CFF71,True,can0,8,39.7471565,30.4710525,813.8,40.3,20.76,-8,user1,t_0,Calculating,100,2 saat 6 dakika,['1000 km bakımı: Servise gidin.'],173.10000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,1,D_Posiiton,0,50.1,225.9,225.8,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,23.0,77,0,1127.0,-15.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4386.869674682617,-15.0,2004,-55,29,207,51.5,-51.5,Enabled,2,29,38,49,50,50.3125,29,168,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,129,129,83.6875,-108.8125,77.75,-107.5625,3.875,12.375,0.62890625,-15.0,46,46,46,46,46,46,50,0,46,46,38,40,6,255,0,0,0,0,0,0.0,53.1,51.6,1731,2777.6000000000004,5097.0,70.8,3332.0,3339.0,3339.4,3340.8,3340.2000000000003,3345.7000000000003,3340.1000000000004,3340.7000000000003,3339.7000000000003,3334.2000000000003,0.1,55.1,3335.5,3339.9,3338.6000000000004,3340.0,3336.8,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0,2,0,2,1,1,1,6,3332.0,3345.7000000000003,3338.8,10,10,0,0,0,0,0,845
2025-03-06 14:35:14,0x1919FF71,True,can0,8,39.7471565,30.470984166666668,813.4,40.43,20.76,-8,user1,t_0,Calculating,100,4 saat 41 dakika,['1000 km bakımı: Servise gidin.'],173.10000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,1,D_Posiiton,0,49.8,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,22.0,77,0,1127.0,-3.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4451.495193481445,-3.0,1912,-9,129,197,55.375,-55.375,Enabled,2,129,138,49,50,49.75,128,2,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,134,134,42.6875,-36.5625,39.5625,-38.1875,2.5,8.1875,0.421875,-4.0,45,45,45,45,45,45,50,0,46,46,38,40,5,255,0,0,0,0,0,0.0,53.1,51.6,1731,2619.9,5096.700000000001,32.1,3317.8,3324.5,3324.9,3324.1000000000004,3324.4,3324.2000000000003,3323.8,3324.6000000000004,3324.6000000000004,3317.4,0.1,55.1,3321.8,3325.3,3324.2000000000003,3323.9,3321.3,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0,2,0,2,1,10,2,2,3317.4,3325.3,3323.1000000000004,10,10,0,0,0,0,0,1064
2025-03-06 14:35:15,0x191CFF71,True,can0,8,39.7471565,30.4709205,813.0,40.43,20.76,-8,user1,t_0,Calculating,100,2 saat 8 dakika,['1000 km bakımı: Servise gidin.'],173.10000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,1,D_Posiiton,0,50.0,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,21.0,77,0,1127.0,-15.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4513.9710693359375,-15.0,1809,-52,229,215,60.3125,-60.3125,Enabled,2,229,238,49,50,50.25,229,111,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,139,139,78.1875,-104.3125,73.125,-108.4375,2.25,9.5,0.4765625,-13.0,45,45,45,45,45,45,50,0,46,46,38,40,4,255,0,0,0,0,0,0.0,53.11,51.61,1731,2773.1000000000004,5096.6,69.7,3330.4,3337.1000000000004,3338.4,3336.2000000000003,3335.8,3342.9,3338.2000000000003,3338.4,3338.4,3329.6000000000004,0.1,55.1,3334.0,3338.0,3337.0,3335.6000000000004,3332.3,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,3,1,10,1,6,3329.6000000000004,3342.9,3336.1000000000004,10,11,0,0,0,0,0,1397
2025-03-06 14:35:16,0x191CFF71,True,can0,8,39.747156833333335,30.4708595,812.8,40.26,20.76,-10,user1,t_0,Calculating,100,2 saat 30 dakika,['1000 km bakımı: Servise gidin.'],173.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,1,D_Posiiton,0,50.0,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,19.0,77,0,1127.0,-15.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4571.119201660156,-15.0,1629,-44,73,142,67.3125,-67.3125,Enabled,2,73,82,49,50,50.125,73,209,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,144,144,78.5625,-109.6875,77.75,-107.5625,3.375,9.8125,0.5078125,-15.0,46,46,46,46,46,46,50,0,46,46,38,40,6,255,0,0,0,0,0,0.0,53.11,51.61,1732,2731.8,5097.200000000001,59.7,3327.9,3334.0,3335.5,3336.2000000000003,3334.7000000000003,3338.9,3335.3,3335.6000000000004,3335.7000000000003,3329.6000000000004,0.1,55.1,3331.5,3335.1000000000004,3334.5,3335.7000000000003,3331.5,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,2,1,1,1,6,3327.9,3338.9,3334.1000000000004,10,10,0,0,0,0,0,839
2025-03-06 14:35:17,0x191271FA,True,can0,8,39.7471565,30.470803166666663,812.5,40.26,20.8,-10,user1,t_0,Calculating,100,3 saat 3 dakika,['1000 km bakımı: Servise gidin.'],173.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,1,D_Posiiton,0,50.0,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,17.0,77,0,1127.0,-12.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4622.385696411133,-12.0,1464,-34,173,134,68.0,-68.0,Enabled,2,172,179,49,50,50.0625,172,51,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,149,149,76.8125,-94.0,73.125,-95.75,2.375,8.4375,0.4296875,-13.0,46,46,46,46,46,46,50,0,46,46,38,40,6,255,0,0,0,0,0,0.0,53.11,51.61,1732,2688.1000000000004,5096.900000000001,49.0,3325.9,3332.3,3331.9,3331.8,3331.3,3334.2000000000003,3332.3,3332.9,3331.7000000000003,3325.2000000000003,0.1,55.1,3329.3,3333.0,3331.1000000000004,3331.2000000000003,3328.1000000000004,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0,2,0,2,1,10,1,6,3325.2000000000003,3334.2000000000003,3330.8,10,10,0,0,0,0,0,591
2025-03-06 14:35:18,0x191271FA,True,can0,8,39.747156,30.470752666666662,812.3,40.54,20.8,-8,user1,t_0,Calculating,100,10 saat 41 dakika,['1000 km bakımı: Servise gidin.'],173.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,1,D_Posiiton,0,49.7,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,16.5,77,0,1127.0,-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4668.154510498047,-1.0,1427,-1,13,146,68.0,-68.0,Enabled,2,12,19,49,50,49.75,12,142,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,154,154,27.1875,-11.9375,26.25,-13.4375,1.625,4.375,0.23046875,-1.0,45,45,45,44,44,44,50,0,46,46,38,40,5,255,0,0,0,0,0,0.0,53.120000000000005,51.620000000000005,1732,2545.6000000000004,5096.1,14.1,3311.3,3317.1000000000004,3317.2000000000003,3317.2000000000003,3317.4,3317.0,3316.6000000000004,3316.8,3316.9,3310.5,0.1,55.1,3315.7000000000003,3318.1000000000004,3316.9,3317.0,3314.7000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0,2,0,2,1,10,2,2,3310.5,3318.1000000000004,3316.0,10,10,0,0,0,0,0,866
2025-03-06 14:35:19,0x191CFF71,True,can0,8,39.74715616666667,30.4707055,812.2,40.54,20.8,-8,user1,t_0,Calculating,100,3 saat 21 dakika,['1000 km bakımı: Servise gidin.'],173.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,1,D_Posiiton,0,49.900000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,15.5,77,0,1127.0,-12.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4716.865798950195,-12.0,1353,-30,117,227,68.0,-68.0,Enabled,2,117,124,49,50,50.0,117,251,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,159,159,68.5,-96.125,68.5,-99.4375,1.875,6.25,0.3203125,-11.0,45,45,45,44,44,44,50,0,46,46,38,40,4,255,0,0,0,0,0,0.0,53.120000000000005,51.620000000000005,1732,2670.5,5096.8,44.6,3321.7000000000003,3327.8,3328.4,3327.7000000000003,3328.9,3333.9,3328.7000000000003,3328.2000000000003,3328.3,3320.8,0.1,55.1,3325.8,3328.8,3327.6000000000004,3327.2000000000003,3325.7000000000003,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0,2,0,2,1,10,1,6,3320.8,3333.9,3327.3,10,10,0,0,0,0,0,1455
2025-03-06 14:35:20,0x191071FA,True,can0,8,39.7471595,30.4706605,811.9,40.44,20.8,-8,user1,t_0,Calculating,100,5 saat 19 dakika,['1000 km bakımı: Servise gidin.'],173.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,1,D_Posiiton,0,49.8,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,13.5,77,0,1127.0,-5.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4758.83869934082,-5.0,1185,-11,217,33,68.0,-68.0,Enabled,2,217,224,49,50,49.8125,216,91,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,164,164,52.375,-61.4375,52.875,-60.3125,1.9375,5.625,0.29296875,-7.0,45,45,45,44,44,44,50,0,46,46,38,40,5,255,0,0,0,0,0,0.0,53.120000000000005,51.620000000000005,1732,2603.5,5096.5,28.200000000000003,3316.2000000000003,3322.4,3322.9,3323.2000000000003,3322.7000000000003,3323.6000000000004,3322.2000000000003,3322.6000000000004,3322.7000000000003,3316.6000000000004,0.1,55.1,3320.3,3323.3,3322.3,3322.8,3319.9,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,2,1,1,1,6,3316.2000000000003,3323.6000000000004,3321.5,10,10,0,0,0,0,0,954
2025-03-06 14:35:21,0x191CFF71,True,can0,8,39.7471685,30.47062083333333,811.9,40.44,20.8,-6,user1,t_0,Calculating,100,False,['1000 km bakımı: Servise gidin.'],173.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,2,D_Posiiton,0,49.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,14.0,77,0,1127.0,12.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4798.680709838867,12.0,1242,48,61,11,68.0,-68.0,Enabled,2,61,68,49,50,49.25,61,183,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,169,169,57.625,84.375,57.3125,84.375,-0.3125,6.125,0.30078125,8.0,44,44,44,44,44,44,50,0,46,46,38,40,4,255,0,0,0,0,0,0.0,53.120000000000005,51.620000000000005,1732,2388.4,5096.3,-24.4,3294.3,3298.9,3299.1000000000004,3299.1000000000004,3300.0,3296.8,3298.0,3297.3,3298.2000000000003,3292.3,0.1,55.1,3299.6000000000004,3300.3,3299.5,3299.3,3297.8,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0,2,0,2,1,10,2,2,3292.3,3300.3,3298.0,10,10,0,0,0,0,0,927
2025-03-06 14:35:22,0x191CFF71,True,can0,8,39.7471825,30.47058566666667,812.0,40.52,20.8,-4,user1,t_0,Calculating,100,False,['1000 km bakımı: Servise gidin.'],173.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,2,D_Posiiton,0,49.400000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,15.5,77,0,1127.0,13.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4842.023956298828,13.0,1369,54,161,5,68.0,-68.0,Enabled,2,161,168,49,50,49.125,161,25,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,174,174,71.625,102.0,73.125,97.625,-0.5625,8.8125,0.44140625,13.0,45,45,45,45,45,45,51,0,46,46,38,40,5,255,0,0,0,0,0,0.0,53.11,51.61,1732,2340.0,5095.900000000001,-36.2,3287.6000000000004,3291.4,3291.3,3291.8,3292.4,3288.8,3290.1000000000004,3289.4,3290.4,3285.2000000000003,0.1,55.1,3292.8,3293.1000000000004,3292.0,3292.1000000000004,3290.4,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0,2,0,2,1,10,2,2,3285.2000000000003,3293.1000000000004,3290.5,10,10,0,0,0,0,0,1008
2025-03-06 14:35:23,0x191271FA,True,can0,8,39.747204,30.470554166666663,811.9,40.52,20.84,-2,user1,t_0,Calculating,100,False,['1000 km bakımı: Servise gidin.'],173.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,2,D_Posiiton,0,49.3,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,17.0,77,0,1127.0,13.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4889.699615478516,13.0,1493,57,5,232,68.0,-68.0,Enabled,2,5,12,49,50,49.0625,4,123,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,179,179,76.375,97.875,73.125,96.9375,-0.8125,9.625,0.48046875,13.0,46,46,46,45,45,45,50,0,46,46,38,40,5,255,0,0,0,0,0,0.0,53.11,51.61,1732,2326.2000000000003,5096.400000000001,-39.7,3284.3,3287.7000000000003,3286.2000000000003,3288.0,3288.4,3283.7000000000003,3286.1000000000004,3285.5,3285.3,3281.4,0.1,55.1,3289.5,3289.5,3287.5,3288.4,3286.8,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,3,1,10,2,1,3281.4,3289.5,3286.5,10,11,0,0,0,0,0,1275
2025-03-06 14:35:24,0x00000203,False,can0,8,39.7472335,30.470527666666666,811.9,40.52,20.84,-2,user1,t_0,Calculating,100,False,['1000 km bakımı: Servise gidin.'],173.10000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,2,D_Posiiton,0,49.3,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,18.5,77,0,1127.0,12.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4936.544845581055,12.0,1617,56,95,174,67.9375,-67.9375,Enabled,2,95,104,49,50,49.0625,94,213,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,183,183,67.6875,91.0625,70.8125,90.375,-0.125,10.0,0.5,12.0,46,46,46,46,46,46,54,0,55,48,39,41,5,255,0,0,0,0,0,0.0,53.11,51.61,1731,2326.3,5095.8,-39.7,3282.4,3286.8,3284.9,3285.9,3287.3,3280.1000000000004,3284.2000000000003,3284.1000000000004,3283.9,3279.2000000000003,0.1,55.1,3288.1000000000004,3288.3,3286.3,3286.2000000000003,3285.8,0.0,0.2,0.1,0.1,0.1,0.0,0.1,0,2,0,3,1,10,2,2,3279.2000000000003,3288.3,3284.9,10,11,0,0,0,0,0,1442
2025-03-06 14:35:25,0x191CFF71,True,can0,8,39.747270666666665,30.470512,811.8,40.52,20.84,0,user1,t_0,Calculating,100,False,['1000 km bakımı: Servise gidin.'],173.10000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,2,D_Posiiton,0,49.1,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,20.5,77,0,1127.0,20.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,4998.489059448242,20.0,1763,102,205,93,61.6875,-61.6875,Enabled,2,205,214,49,50,48.5,205,59,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,189,189,74.9375,113.125,77.75,111.25,-0.875,11.5,0.578125,15.0,46,46,46,46,46,46,50,0,47,46,38,40,6,255,0,0,0,0,0,0.0,53.1,51.6,1731,2235.7000000000003,5096.0,-61.8,3270.6000000000004,3275.2000000000003,3275.6000000000004,3276.4,3277.8,3266.1000000000004,3272.6000000000004,3272.4,3274.5,3269.7000000000003,0.1,55.1,3277.3,3277.2000000000003,3276.9,3277.2000000000003,3276.6000000000004,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0,2,0,2,1,6,1,5,3266.1000000000004,3277.8,3274.4,10,10,0,0,0,0,0,534
2025-03-06 14:35:26,0x191271FA,True,can0,8,39.74731366666666,30.4705095,811.8,40.63,20.84,4,user1,t_0,Calculating,100,False,['1000 km bakımı: Servise gidin.'],173.10000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,52,3,D_Posiiton,0,48.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,24.0,77,0,1127.0,33.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,5062.394546508789,32.0,2074,200,49,29,48.625,-48.625,Enabled,2,49,58,49,50,47.8125,49,147,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,194,194,103.5,194.6875,110.5625,193.375,-2.9375,16.25,0.84765625,31.0,50,50,50,49,49,49,50,0,47,46,38,40,9,255,0,0,0,0,0,0.0,53.09,51.59,1731,1871.6,5095.5,-151.1,3235.1000000000004,3232.7000000000003,3230.1000000000004,3236.9,3240.3,3228.1000000000004,3234.6000000000004,3228.8,3228.6000000000004,3230.4,0.1,55.1,3243.9,3236.6000000000004,3234.4,3238.1000000000004,3240.6000000000004,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0,2,0,2,1,6,2,1,3228.1000000000004,3243.9,3234.6000000000004,10,10,0,0,0,0,0,705
